Date,XOM,COP,FCX,NEM,ADM,SPY,CPER,DBA,GLD,USO,^IRX
2016-03-09,52.600555419921875,28.33058738708496,8.240814208984375,20.400318145751953,26.458650588989258,168.08897399902344,14.90999984741211,17.561491012573242,119.58000183105469,81.19999694824219,0.2879999876022339
2016-03-10,52.460113525390625,28.316082000732422,8.64610481262207,21.344635009765625,26.245861053466797,168.2238006591797,14.729999542236328,17.72481346130371,121.5,80.31999969482422,0.30300000309944153
2016-03-11,52.466522216796875,29.39706802368164,8.601069450378418,20.82175064086914,26.8548583984375,170.93849182128906,14.90999984741211,17.896732330322266,119.41000366210938,81.5199966430664,0.30799999833106995
2016-03-14,52.60694122314453,29.027063369750977,8.979338645935059,20.392518997192383,26.935575485229492,170.71926879882812,14.9399995803833,17.999881744384766,117.87000274658203,79.04000091552734,0.30799999833106995
2016-03-15,52.86867141723633,28.896484375,8.348894119262695,20.579818725585938,26.825511932373047,170.4411163330078,14.920000076293945,17.982688903808594,117.95999908447266,77.5999984741211,0.32499998807907104
2016-03-16,52.90058517456055,30.376487731933594,9.204495429992676,21.500717163085938,27.48588752746582,171.4274139404297,15.09000015258789,18.06865119934082,120.58999633789062,81.44000244140625,0.30000001192092896
2016-03-17,53.68576431274414,31.20355796813965,9.816926002502441,21.430482864379883,28.028850555419922,172.51498413085938,15.300000190734863,18.180397033691406,120.12999725341797,84.4000015258789,0.2750000059604645
2016-03-18,53.74959182739258,31.210811614990234,9.690840721130371,21.68802261352539,27.933467864990234,173.1929168701172,15.329999923706055,18.12882423400879,119.80000305175781,83.83999633789062,0.2800000011920929
2016-03-21,53.37936019897461,30.891592025756836,9.726865768432617,21.68802261352539,28.006837844848633,173.43865966796875,15.289999961853027,18.094438552856445,118.95999908447266,84.72000122070312,0.2879999876022339
2016-03-22,53.69853973388672,30.412771224975586,9.897987365722656,21.375850677490234,27.59593963623047,173.345458984375,15.25,18.188993453979492,119.30999755859375,84.31999969482422,0.29499998688697815
2016-03-23,53.462345123291016,28.910995483398438,8.781196594238281,19.495023727416992,26.8548583984375,172.20147705078125,14.850000381469727,18.034265518188477,116.61000061035156,80.87999725341797,0.2930000126361847
2016-03-24,53.60915756225586,29.048831939697266,9.105422973632812,19.82280731201172,26.759475708007812,172.1251983642578,14.800000190734863,17.87094497680664,116.33000183105469,80.4800033569336,0.2750000059604645
